#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      399.5   238.0   160.7   219.6   233.0   353.5   448.0   505.7   542.6   579.4   619.7   674.4   787.1  1933.4  9549.0  38050.2    38068
read      442.9   359.5   173.5   257.3   282.0   422.9   474.3   504.8   525.9   547.7   579.8   629.6   759.4  4870.5 17493.1   9120.9     9130
read      350.8   181.0   160.7   212.8   225.3   310.7   371.2   413.7   447.5   488.3   537.8   601.9   720.8  1101.1  6944.9  69320.3    69227

Total QPS = 49306.0 (88750728 / 1800.0s)

minjingshi@client-measure-w8mj:~/memcache-perf-dynamic$ ./mcperf -s 10.0.16.2 -a 10.0.16.3 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 10 --qps_min 5000 --qps_max 100000 --qps_seed 3274
Random waveform, supplied seedTotal number of intervals = 180 (7434, 67201, 85927, 63953, 
31595, 87879, 7287, 62295, 6561, 
22532, 60653, 59076, 60154, 22964,
 8172, 27652, 37594, 24367, 33771, 
 84944, 85666, 51918, 34406, 28664, 
 38289, 20658, 13840, 93419, 98284,
  71313, 42089, 46458, 30755, 42889, 
  93552, 65694, 29574, 51355, 67361, 
  16287, 81508, 87619, 99068, 51267, 
  11822, 97494, 97350, 55460, 85984, 
  82043, 52873, 13911, 49984, 9274, 
  27187, 18735, 86505, 93039, 75999, 
  32324, 84255, 81759, 37291, 53818, 
  30297, 31569, 38927, 10652, 98119, 
  48176, 34929, 69735, 20753, 84642, 
  42333, 61587, 77998, 97625, 23781, 
  66723, 31016, 47394, 95335, 5252, 
  65908, 16889, 42912, 99898, 26385, 
  22616, 50605, 90283, 26273, 48521, 
  34058, 75648, 19482, 15054, 75754, 
  5187, 17656, 96343, 36665, 85269, 
  31525, 61798, 12253, 25710, 79937, 
  7271, 85861, 91467, 72217, 31080, 
